x,y,f_1,f_3,f_4,f_5,f_6,Avg_RMSE
103.969427425035,1.35694005280311,5.3477112299262295,0.3031293838339302,3.562187747200742,0.40109651192186035,4.799758631529901,2.8827767008825327
103.969427425035,1.35775022809422,5.414572686578296,0.5422415112449279,3.6675790635918375,0.5377025282005583,4.951437543633677,3.022706666649859
103.969427425035,1.35856040338534,5.274158204714066,0.41033671668620286,3.5371813008009596,0.3608394079575632,4.86398907536238,2.889300941104234
103.969427425035,1.35937057867645,5.276142993442722,0.19874979308780993,3.383358380292826,0.3932383767206211,4.987644497542309,2.8478268082172575
103.970237600326,1.3415467222719,5.173406905420887,1.593846242234008,3.2839070599228926,0.09141579551916124,3.676471693605823,2.763809539340554
103.970237600326,1.34235689756302,4.7135506058370105,1.0826229358711075,2.8621915342920374,0.3596840781527426,3.5487768795257217,2.513365206735724
103.970237600326,1.34316707285413,5.4211217553814315,1.6627566216136351,3.3645217387374977,0.016525669171191026,4.124906283195148,2.917966413619781
103.970237600326,1.34397724814525,5.633805907920678,1.3727213477094082,3.408582159303549,0.19531872879805334,4.7404366422402155,3.070172957194381
103.970237600326,1.34478742343637,5.834693221481803,1.3367672170342395,3.820653703791308,0.16447773897719387,5.126622628749317,3.256642902006772
103.970237600326,1.34559759872748,6.019242255282023,1.5326905166229494,4.294287315492081,0.7953972980785622,5.1013180935214315,3.5485870957994097
103.970237600326,1.3464077740186,5.950858395066465,1.383753365344294,4.23238075007459,0.9456830080892438,5.223754703445078,3.547286044403934
103.970237600326,1.34721794930971,4.649940144246656,0.2960364809940117,2.223701649594375,0.34592157285945646,4.584849657943288,2.4200899011275574
103.970237600326,1.34802812460083,5.683697104304436,1.0313258001464973,3.19411664711005,1.0876875878142052,4.929262579958273,3.185217943866692
103.970237600326,1.34883829989195,6.109497557296187,1.59864324254929,3.762429749325623,2.47160353772194,5.201019633869535,3.828638744152515
103.970237600326,1.34964847518306,5.977354061818911,1.4257777341826312,4.03845253147065,1.7011365985703222,5.118688015693248,3.6522817883471523
103.970237600326,1.35045865047418,5.802880453321357,0.9922547441692089,3.749265878269391,1.7870182655882836,5.413605766227295,3.549005021515107
103.970237600326,1.35126882576529,6.545553996037906,1.280023211581966,3.8495930448483904,2.084429266585481,5.3501753026515395,3.8219549643410566
103.970237600326,1.35207900105641,6.085109391766558,0.9845095296602686,3.736064268451063,2.040484411772308,5.379254392664361,3.645084398862912
103.970237600326,1.35288917634753,5.811725312952486,0.6852098194339789,3.6030110857220983,1.80209420359936,5.119617967598121,3.404331677861209
103.970237600326,1.35369935163864,5.2496662468972275,0.4341318026452008,3.002043352387787,3.0720329158049644,5.043321552481885,3.360239174043413
