"x","y","period","avg_LST"
103.691537300182,1.33317491093037,"Mar-Apr 2013",27.4135928683811
103.691537300182,1.33398508622149,"Mar-Apr 2013",26.7958617740207
103.691537300182,1.3347952615126,"Mar-Apr 2013",25.690585454305
103.691537300182,1.33560543680372,"Mar-Apr 2013",25.3545818328857
103.691537300182,1.33641561209483,"Mar-Apr 2013",25.9189955393473
103.691537300182,1.33722578738595,"Mar-Apr 2013",26.4977542029487
103.691537300182,1.33803596267707,"Mar-Apr 2013",26.5992255740696
103.691537300182,1.33884613796818,"Mar-Apr 2013",26.2751507229275
103.691537300182,1.3396563132593,"Mar-Apr 2013",25.7047576904297
103.691537300182,1.34046648855041,"Mar-Apr 2013",25.0081564585368
103.691537300182,1.34127666384153,"Mar-Apr 2013",25.5541494157579
103.691537300182,1.34208683913265,"Mar-Apr 2013",25.5192957984077
103.691537300182,1.34289701442376,"Mar-Apr 2013",25.03963915507
103.691537300182,1.34370718971488,"Mar-Apr 2013",24.902428732978
103.691537300182,1.34451736500599,"Mar-Apr 2013",24.614706463284
103.691537300182,1.34532754029711,"Mar-Apr 2013",24.3049935234918
103.691537300182,1.34613771558823,"Mar-Apr 2013",24.3755260043674
103.691537300182,1.34694789087934,"Mar-Apr 2013",24.0464582443237
103.691537300182,1.34775806617046,"Mar-Apr 2013",23.89381980896
103.692347475473,1.32750368389256,"Mar-Apr 2013",27.7551434834798
103.692347475473,1.32831385918367,"Mar-Apr 2013",27.9091394212511
103.692347475473,1.32912403447479,"Mar-Apr 2013",28.6760946909587
103.692347475473,1.32993420976591,"Mar-Apr 2013",28.923269059923
103.692347475473,1.33074438505702,"Mar-Apr 2013",28.545200559828
103.692347475473,1.33155456034814,"Mar-Apr 2013",28.6183942159017
103.692347475473,1.33236473563925,"Mar-Apr 2013",28.0772647857666
103.692347475473,1.33317491093037,"Mar-Apr 2013",28.0771702660455
103.692347475473,1.33398508622149,"Mar-Apr 2013",26.9877717759874
103.692347475473,1.3347952615126,"Mar-Apr 2013",25.4985834757487
103.692347475473,1.33560543680372,"Mar-Apr 2013",24.9627340104845
103.692347475473,1.33641561209483,"Mar-Apr 2013",25.4028434753418
103.692347475473,1.33722578738595,"Mar-Apr 2013",26.0217189788818
103.692347475473,1.33803596267707,"Mar-Apr 2013",26.2102468278673
103.692347475473,1.33884613796818,"Mar-Apr 2013",25.79419793023
103.692347475473,1.3396563132593,"Mar-Apr 2013",24.9683583577474
103.692347475473,1.34046648855041,"Mar-Apr 2013",24.5672556559245
103.692347475473,1.34127666384153,"Mar-Apr 2013",25.315464231703
103.692347475473,1.34208683913265,"Mar-Apr 2013",25.7647563086616
103.692347475473,1.34289701442376,"Mar-Apr 2013",25.1427722507053
103.692347475473,1.34370718971488,"Mar-Apr 2013",25.0027853647868
103.692347475473,1.34451736500599,"Mar-Apr 2013",24.9109730190701
103.692347475473,1.34532754029711,"Mar-Apr 2013",24.7395892673069
103.692347475473,1.34613771558823,"Mar-Apr 2013",24.6515411800808
103.692347475473,1.34694789087934,"Mar-Apr 2013",24.4218879275852
103.692347475473,1.34775806617046,"Mar-Apr 2013",24.1658515930176
103.692347475473,1.34856824146157,"Mar-Apr 2013",23.7929000854492
103.693157650764,1.32750368389256,"Mar-Apr 2013",27.3127867380778
103.693157650764,1.32831385918367,"Mar-Apr 2013",27.5038435194227
103.693157650764,1.32912403447479,"Mar-Apr 2013",27.9651879204644
103.693157650764,1.32993420976591,"Mar-Apr 2013",28.0432682037354
103.693157650764,1.33074438505702,"Mar-Apr 2013",28.0281499226888
103.693157650764,1.33155456034814,"Mar-Apr 2013",27.9333998362223
103.693157650764,1.33236473563925,"Mar-Apr 2013",27.7454272376166
103.693157650764,1.33317491093037,"Mar-Apr 2013",28.1142255995009
103.693157650764,1.33398508622149,"Mar-Apr 2013",27.0215314229329
103.693157650764,1.3347952615126,"Mar-Apr 2013",25.4449183146159
103.693157650764,1.33560543680372,"Mar-Apr 2013",24.7602890862359
103.693157650764,1.33641561209483,"Mar-Apr 2013",24.9394450717502
